Title,URL
Learning Bayesian networks in the space of structures by estimation of distribution algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000180769900006
Simulation-Based EDAs for Stochastic Programming Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000525032300017
Estimation of Distribution Algorithms Based on the Beta Distribution for Bounded Search Spaces,https://www.webofscience.com/wos/woscc/full-record/WOS:000434213700013
Solving Sudoku Puzzles with Node Based Coincidence Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000326802000003
A hybrid genetic algorithm for the repetition free longest common subsequence problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000329010000018
Improved Runtime Bounds for the Univariate Marginal Distribution Algorithm via Anti-Concentration,https://www.webofscience.com/wos/woscc/full-record/WOS:000530095200173
A new metaheuristic based approach for the design of sensor networks,https://www.webofscience.com/wos/woscc/full-record/WOS:000320650300008
Kernels of Mallows Models for Solving Permutation-based Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000358795700064
A Markovianity based optimisation algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000303381600002
The HGEDA Hybrid Algorithm For OLAP Data Cubes,https://www.webofscience.com/wos/woscc/full-record/WOS:000307487501310
Estimation of Distribution using Population Queue based Variational Autoencoders,https://www.webofscience.com/wos/woscc/full-record/WOS:000502087101057
Optimal Mixing Evolutionary Algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000322137100078
An Optimisation-Driven Prediction Method for Automated Diagnosis and Prognosis,https://www.webofscience.com/wos/woscc/full-record/WOS:000502288700048
Regularized k-order Markov models in EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000322137100075
Regularized logistic regression without a penalty term: An application to cancer classification with microarray data,https://www.webofscience.com/wos/woscc/full-record/WOS:000287419900049
Domino Convergence: Why One Should Hill-Climb on Linear Functions,https://www.webofscience.com/wos/woscc/full-record/WOS:000579327800197
An investigation of the selection strategies impact on MOEDAs: CMA-ES and UMDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000418333500063
Cross Entropy and Adaptive Variance Scaling in Continuous EDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000268226900114
Parameter-less Local Optimizer with Linkage Identification for Deterministic Order-k Decomposable Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000322137100073
Classifier Subset Selection to construct multi-classifiers by means of estimation of distribution algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000351801600006
A Data-Centric Machine Learning Approach for Controlling Exploration in Estimation of Distribution Algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000862819900012
An evolutionary algorithm with guided mutation for the maximum clique problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000228136500006
Geometric-Based Sampling For Permutation Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000321981300051
Bias Reduction of Probabilistic Prototype Tree Based Estimation of Distribution Genetic Programming in Predicting Arthritis Prevalence,https://www.webofscience.com/wos/woscc/full-record/WOS:000345447100014
The correlation-triggered adaptive variance scaling IDEA,https://www.webofscience.com/wos/woscc/full-record/WOS:000249917300063
Optimization based on phylogram analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000398877400003
From Understanding Genetic Drift to a Smart-Restart Parameter-less Compact Genetic Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000605292300094
Algorithms for Attribute Selection and Knowledge Discovery,https://www.webofscience.com/wos/woscc/full-record/WOS:000451588800033
On the convergence of a factorized distribution algorithm with truncation selection,https://www.webofscience.com/wos/woscc/full-record/WOS:000226746400004
HYBRID MUSIC RECOMMENDER USING CONTENT-BASED AND SOCIAL INFORMATION,https://www.webofscience.com/wos/woscc/full-record/WOS:000388373402152
Using Landscape Topology to Compare Continuous Metaheuristics: A Framework and Case Study on EDAs and Ridge Structure,https://www.webofscience.com/wos/woscc/full-record/WOS:000304228100006
Research On Traveling Salesman Problem Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000322498501203
Visual Data Association for Real-Time Video Tracking Using Genetic and Estimation of Distribution Algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000269270400006
Scalability of using Restricted Boltzmann Machines for combinatorial optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000384857500003
A Bayesian based Hyper-Heuristic approach for global optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000502087101104
Gaussian Process Meta-Modeling and Comparison of GP Training Methods,https://www.webofscience.com/wos/woscc/full-record/WOS:000282107600264
Effective Linkage Learning Using Low-Order Statistics and Clustering,https://www.webofscience.com/wos/woscc/full-record/WOS:000272319600004
HSEDA: A Heuristic Selection Approach Based on Estimation of Distribution Algorithm for the Travelling Thief Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000530095200046
Extended artificial chromosomes genetic algorithm for permutation flowshop scheduling problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000300751300011
Symmetric-Approximation Energy-Based Estimation of Distribution (SEED): A Continuous Optimization Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000510416300008
Gene selection for cancer classification using wrapper approaches,https://www.webofscience.com/wos/woscc/full-record/WOS:000226440800001
Linkage identification by fitness difference clustering,https://www.webofscience.com/wos/woscc/full-record/WOS:000242445900001
Level-Based Analysis of the Univariate Marginal Distribution Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000458280100012
Runtime Analysis of a Multi-valued Compact Genetic Algorithm on Generalized OneMax,https://www.webofscience.com/wos/woscc/full-record/WOS:001313631000004
When Huge Is Routine: Scaling Genetic Algorithms and Estimation of Distribution Algorithms via Data-Intensive Computing,https://www.webofscience.com/wos/woscc/full-record/WOS:000282603700002
Towards Large Scale Continuous EDA: A Random Matrix Theory Perspective,https://www.webofscience.com/wos/woscc/full-record/WOS:000321981300049
A study of the effects of dimensionality on stochastic hill climbers and estimation of distribution algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000221502600003
Parallel implementation of EDAs based on probabilistic graphical models,https://www.webofscience.com/wos/woscc/full-record/WOS:000231157100005
A double-distribution statistical algorithm for composite laminate optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000235684500006
Model accuracy in the Bayesian optimization algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000291253100008
Improvement of Kriging interpolation with learning kernel in environmental variables study,https://www.webofscience.com/wos/woscc/full-record/WOS:000598930900001
Univariate marginal distribution algorithm dynamics for a class of parametric functions with unitation constraints,https://www.webofscience.com/wos/woscc/full-record/WOS:000292622100020
Theoretical Study of Optimizing Rugged Landscapes with the cGA,https://www.webofscience.com/wos/woscc/full-record/WOS:000871753400041
An Adaptive Niching EDA with Balance Searching Based on Clustering Analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000285489200011
An Enhanced Nested Partitions Method,https://www.webofscience.com/wos/woscc/full-record/WOS:000261320400062
A Unified Optimization Framework for Population-based Methods,https://www.webofscience.com/wos/woscc/full-record/WOS:000261320400063
A new real-coded stochastic Bayesian optimization algorithm for continuous global optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000376876700003
Chaotic synchronization using PID control combined with population based incremental learning algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000277726300073
A Self-guided Genetic Algorithm for permutation flowshop scheduling problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000298532900015
Inexact graph matching for model-based recognition:: Evaluation and comparison of optimization algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000232113000024
A novel ensemble of classifiers for microarray data classification,https://www.webofscience.com/wos/woscc/full-record/WOS:000258833900038
An extended probabilistic model building genetic network programming using both of good and bad individuals,https://www.webofscience.com/wos/woscc/full-record/WOS:000320335600004
Towards a Robust Solution of the Non-linear Kinematics for the General Stewart Platform with Estimation of Distribution Algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000316457200001
Distance-Based Bias in Model-Directed Optimization of Additively Decomposable Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000309611100035
On the scalability of real-coded Bayesian optimization algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000256403400004
Using Previous Models to Bias Structural Learning in the Hierarchical BOA,https://www.webofscience.com/wos/woscc/full-record/WOS:000300484000005
Learning and Searching Pseudo-Boolean Surrogate Functions from Small Samples,https://www.webofscience.com/wos/woscc/full-record/WOS:000539231700006
Sporadic model building for efficiency enhancement of the hierarchical BOA,https://www.webofscience.com/wos/woscc/full-record/WOS:000253571200004
A cooperative particle swarm optimizer with migration of heterogeneous probabilistic models,https://www.webofscience.com/wos/woscc/full-record/WOS:000286335300003
Estimation of particle swarm distribution algorithms: Combining the benefits of PSO and EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000302511900009
Incremental Gaussian Model-Building in Multi-Objective EDAs with an Application to Deformable Image Registration,https://www.webofscience.com/wos/woscc/full-record/WOS:000309611100031
A novel method for coevolving PS-optimizing negotiation strategies using improved diversity controlling EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000316008400007
An Evolutionary Algorithm Based Hyper-heuristic for the Job-Shop Scheduling Problem with No-Wait Constraint,https://www.webofscience.com/wos/woscc/full-record/WOS:000560389900025
Novel dynamic diversity controlling EAs for coevolving optimal negotiation strategies,https://www.webofscience.com/wos/woscc/full-record/WOS:000336700500001
The Design of (Almost) Disjunct Matrices by Evolutionary Algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000763054800012
Toward Understanding EDAs Based on Bayesian Networks Through a Quantitative Analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000302540100002
Feature subset selection by genetic algorithms and estimation of distribution algorithms -: A case study in the survival of cirrhotic patients treated with TIPS,https://www.webofscience.com/wos/woscc/full-record/WOS:000171913100004
Upper Bounds on the Runtime of the Univariate Marginal Distribution Algorithm on OneMax,https://www.webofscience.com/wos/woscc/full-record/WOS:000530095200177
Using a Markov network model in a univariate EDA: An empirical cost-benefit analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000242040700108
Denoising Autoencoder Genetic Programming for Real-World Symbolic Regression,https://www.webofscience.com/wos/woscc/full-record/WOS:001035469400175
Estimation of Distribution Algorithm based on a Multivariate Extension of the Archimedean Copula,https://www.webofscience.com/wos/woscc/full-record/WOS:000346422500012
Probabilistic Modeling for continuous EDA with Boltzmann selection and Kullback-Leibeler divergence,https://www.webofscience.com/wos/woscc/full-record/WOS:000249917300062
Genetic draft in univariate marginal distribution algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000242040700110
Multi-objective Job Shop Rescheduling with Estimation of Distribution Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000450663600003
Independence-based MAP for Markov networks structure discovery,https://www.webofscience.com/wos/woscc/full-record/WOS:000299009900073
"Convergence Phases, Variance Trajectories, and Runtime Analysis of Continuous EDAs",https://www.webofscience.com/wos/woscc/full-record/WOS:000268226900102
Upper Bounds on the Running Time of the Univariate Marginal Distribution Algorithm on OneMax,https://www.webofscience.com/wos/woscc/full-record/WOS:000458280100011
On the application of different evolutionary algorithms to the alignment problem in statistical machine translation,https://www.webofscience.com/wos/woscc/full-record/WOS:000253663800034
Toward Self-Learning Model-Based EAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000538328100266
Unbalanced Mallows Models for Optimizing Expensive Black-Box Permutation Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000773791800029
Denoising autoencoder genetic programming: strategies to control exploration and exploitation in search,https://www.webofscience.com/wos/woscc/full-record/WOS:001097381300001
Speeding Up Model Building for ECGA on CUDA Platform,https://www.webofscience.com/wos/woscc/full-record/WOS:000321981300150
Using Denoising Autoencoder Genetic Programming to Control Exploration and Exploitation in Search,https://www.webofscience.com/wos/woscc/full-record/WOS:000873586200007
SDR: A Better Trigger for Adaptive Variance Scaling in Normal EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000268226900099
Toward Large-Scale Continuous EDA: A Random Matrix Theory Perspective,https://www.webofscience.com/wos/woscc/full-record/WOS:000379774400003
Hybrid Feature Selection and Peptide Binding Affinity Prediction using an EDA based Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000326235302051
Unveiling relevant non-motor Parkinson's disease severity symptoms using a machine learning approach,https://www.webofscience.com/wos/woscc/full-record/WOS:000322298900007
The Complex Parameter Landscape of the Compact Genetic Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000585803000003
ab,https://www.webofscience.com/wos/woscc/full-record/WOS:000884973300014
Comparison-based algorithms are robust and Randomized algorithms are anytime,https://www.webofscience.com/wos/woscc/full-record/WOS:000251067300003
A novel Univariate Marginal Distribution Algorithm based discretization algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000309021800021
Particle Swarm Optimization with Adaptive Bounds,https://www.webofscience.com/wos/woscc/full-record/WOS:000312859301058
A Novel Evolutionary Morphological Descriptor for the Segmentation of Coronary Arteries,https://www.webofscience.com/wos/woscc/full-record/WOS:000459239300040
DAE-GP: Denoising Autoencoder LSTM Networks as Probabilistic Models in Estimation of Distribution Genetic Programming,https://www.webofscience.com/wos/woscc/full-record/WOS:000605292300120
EDA-Based Logistic Regression Applied to Biomarkers Selection in Breast Cancer,https://www.webofscience.com/wos/woscc/full-record/WOS:000271116900149
Co-evolving Best Response Strategies for P-S-Optimizing Negotiation using Evolutionary Algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000303703800003
An augmented EDA with dynamic diversity control and local neighborhood search for coevolution of optimal negotiation strategies,https://www.webofscience.com/wos/woscc/full-record/WOS:000318646900010
A Simple Estimation of Distribution Algorithm for the Flexible Job-Shop Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700288
Benchmarking Parameter-Free AMaLGaM on Functions With and Without Noise,https://www.webofscience.com/wos/woscc/full-record/WOS:000330360000004
Magnetic Particle Swarm Optimization with Estimation of Distribution,https://www.webofscience.com/wos/woscc/full-record/WOS:000312932600270
An unsupervised graph-based approach for the representation of coronary arteries in X-ray angiograms,https://www.webofscience.com/wos/woscc/full-record/WOS:000596453400004
Update Strength in EDAs and ACO: How to Avoid Genetic Drift,https://www.webofscience.com/wos/woscc/full-record/WOS:000382659200010
Automatic Neural Architecture Search Based on an Estimation of Distribution Algorithm for Binary Classification of Image Databases,https://www.webofscience.com/wos/woscc/full-record/WOS:001430232400001
The Plackett-Luce Ranking Model on Permutation-based Optimization Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000326235300064
A comparison study between genetic algorithms and Bayesian optimize algorithms by novel indices,https://www.webofscience.com/wos/woscc/full-record/WOS:000242040700210
Model-based search for combinatorial optimization: A critical survey,https://www.webofscience.com/wos/woscc/full-record/WOS:000223535200017
UMDA/S: AN EFFECTIVE ITERATIVE COMPILATION ALGORITHM FOR PARAMETER SEARCH,https://www.webofscience.com/wos/woscc/full-record/WOS:000287768300007
Parameter-Less Population Pyramid for Permutation-Based Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:001299686400029
On stability of fixed points of limit models of univariate marginal distribution algorithm and factorized distribution algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000189357300006
Mixtures of Generalized Mallows Models for Solving the Quadratic Assignment Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000380444802011
Practical Algorithms for Low-Discrepancy 2-Colorings,https://www.webofscience.com/wos/woscc/full-record/WOS:000359368500008
A fully Multivariate DEUM Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000274803100062
Initial approaches to the application of islands-based parallel EDAs in continuous domains.,https://www.webofscience.com/wos/woscc/full-record/WOS:000230570200070
Metaheuristic-Boltzmannian optimization model: A new methodology for convergence using the Jensen-Shannon metric in continuous optimization problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000933784300012
An improved model-based evolutionary algorithm for multi-objective optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000682990400001
Population distribution dynamics in Genetic Algorithms with High-Probability Mutation,https://www.webofscience.com/wos/woscc/full-record/WOS:000674702100024
Total synthesis of algorithmic chemistries,https://www.webofscience.com/wos/woscc/full-record/WOS:000242040700249
Multi-objective optimization approach to detecting extremal patterns in social networks,https://www.webofscience.com/wos/woscc/full-record/WOS:000380541300034
A statistical comparison study between Genetic Algorithms and Bayesian Optimization Algorithms,https://www.webofscience.com/wos/woscc/full-record/WOS:000229190100072
Extending the GA-EDA hybrid algorithm to study diversification and intensification in GAs and EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000232273600031
Estimation Distribution Algorithm for mixed continuous-discrete optimization problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000178853200037
PSO_Bounds: A New Hybridization Technique of PSO and EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000266892600017
Iterated local search with guided mutation,https://www.webofscience.com/wos/woscc/full-record/WOS:000245414201053
Feature selection for splice site prediction:: A new method using EDA-based feature ranking -: art. no. 64,https://www.webofscience.com/wos/woscc/full-record/WOS:000222504600001
Performance of Network Crossover on NK Landscapes and Spin Glasses,https://www.webofscience.com/wos/woscc/full-record/WOS:000286453000047
A Probabilistic Evolutionary Optimization Approach to Compute Quasiparticle Braids,https://www.webofscience.com/wos/woscc/full-record/WOS:000354867200002
Distribution tree-building real-valued evolutionary algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000224103300038
EDA-Based Optimal Gabor Kernel's Scale and Orientation Selection for Facial Expression Recognition,https://www.webofscience.com/wos/woscc/full-record/WOS:000271688600025
Quantum-inspired evolutionary algorithms for financial data analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000254509400014
A hybrid evolutionary algorithm based on EDAs and clustering analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000251012500167
Resource-aware parameterizations of EDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000245414204038
Targeted EDA Adapted for a Routing Problem with Variable Length Chromosomes,https://www.webofscience.com/wos/woscc/full-record/WOS:000312859302093
Learning probabilistic tree grammars for Genetic Programming,https://www.webofscience.com/wos/woscc/full-record/WOS:000224103300020
A Short Survey on Population-Based Incremental Learning Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000555467200048
Levels of abstraction in modeling and sampling: The feature-based Bayesian optimization algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000249917300067
Evoptool: an Extensible Toolkit for Evolutionary Optimization Algorithms Comparison,https://www.webofscience.com/wos/woscc/full-record/WOS:000287375801110
Graph Clustering Based Model Building,https://www.webofscience.com/wos/woscc/full-record/WOS:000286565200051
On-orbit Long-range Maneuver Transfer Via EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000263406501108
An expert system for setting parameters in machining processes,https://www.webofscience.com/wos/woscc/full-record/WOS:000326214700021
The Gaussian Polytree EDA with Copula Functions and Mutations,https://www.webofscience.com/wos/woscc/full-record/WOS:000310719800003
Component weighting functions for adaptive search with EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000263406502126
Multi-swarm hybrid for multi-modal optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000312859302128
The Method for Technology Exploration of Complex System Architectures-Survey and New Method Proposed,https://www.webofscience.com/wos/woscc/full-record/WOS:000259965705033
Solving the Ising spin glass problem using a bivariate EDA based on Markov Random Fields,https://www.webofscience.com/wos/woscc/full-record/WOS:000245414201051
Genetic particle swarm optimization based on estimation of distribution,https://www.webofscience.com/wos/woscc/full-record/WOS:000250830800032
"Natural Gradient, Fitness Modelling and Model Selection: A Unifying Perspective",https://www.webofscience.com/wos/woscc/full-record/WOS:000326235300063
Distribution Localization Estimation Algorithm in Wireless Sensor Networking,https://www.webofscience.com/wos/woscc/full-record/WOS:000368161900122
Finding the optimal path in 3D spaces using EDAs - The wireless sensor networks scenario,https://www.webofscience.com/wos/woscc/full-record/WOS:000246097200059
Variable search space for software testing,https://www.webofscience.com/wos/woscc/full-record/WOS:000189460400138
Modified Estimation of Distribution Algorithm with Differential Mutation for Constrained Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000326235301093
On the diversity of diversity,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053700013
Influence of Selection on Structure Learning in Markov Network EDAs: An Empirical Study,https://www.webofscience.com/wos/woscc/full-record/WOS:000309611100032
The naive MIDEA: A baseline multi-objective EA,https://www.webofscience.com/wos/woscc/full-record/WOS:000229021300030
Advanced Parallel Copula Based EDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000400488302108
Theory and practice of cellular UMDA for discrete optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000241446400025
Partial Structure Learning by Subset Walsh Transform,https://www.webofscience.com/wos/woscc/full-record/WOS:000343766000018
Enhancing the Performance of Maximum-Likelihood Gaussian EDAs Using Anticipated Mean Shift,https://www.webofscience.com/wos/woscc/full-record/WOS:000260673000014
An empirical study of hybrid genetic algorithms for the set covering problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000231556900012
Program evolution with explicit learning,https://www.webofscience.com/wos/woscc/full-record/WOS:000221532900222
Rigorous Time Complexity Analysis of Univariate Marginal Distribution Algorithm with Margins,https://www.webofscience.com/wos/woscc/full-record/WOS:000274803101021
Estimation of Bayesian network algorithm with GA searching for better network structure,https://www.webofscience.com/wos/woscc/full-record/WOS:000189460400104
A Modified Estimation of Distribution Algorithm for Digital Filter Design,https://www.webofscience.com/wos/woscc/full-record/WOS:000306552400005
Not all linear functions are equally difficult for the compact genetic algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000242040700102
A discrete estimation of distribution particle swarm optimization for combinatorial optimization problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000250427900014
Improving OPT-GAN by Smooth Scale Mapping and Adaptive Exploration,https://www.webofscience.com/wos/woscc/full-record/WOS:001315691500013
A Memory Efficient and Continuous-valued Compact EDA for Large Scale Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000309611100036
Structural transfer using EDAs: An application to multi-marker tagging SNP selection,https://www.webofscience.com/wos/woscc/full-record/WOS:000312859300108
"The compact classifier system:: Motivation, analysis, and first results",https://www.webofscience.com/wos/woscc/full-record/WOS:000242040700289
Particle Swarm Optimization in the EDAs Framework,https://www.webofscience.com/wos/woscc/full-record/WOS:000292618100007
Stochastic Local Search in Continuous Domains Questions to be Answered When Designing A Novel Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000322071400062
A Cooperative Coevolution UMDA for the Machine-Part Cell Formation,https://www.webofscience.com/wos/woscc/full-record/WOS:000289449300054
Stochastic Diversity Loss and Scalability in Estimation of Distribution Genetic Programming,https://www.webofscience.com/wos/woscc/full-record/WOS:000322833200001
A multi dynamics algorithm for global optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000280933700045
A Random Key based Estimation of Distribution Algorithm for the Permutation Flowshop Scheduling Problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700304
A Niching Scheme for EDAs to Reduce Spurious Dependencies,https://www.webofscience.com/wos/woscc/full-record/WOS:000321981300048
Active Learning of Pareto Fronts,https://www.webofscience.com/wos/woscc/full-record/WOS:000331985500006
Variance Scaling for EDAs Revisited,https://www.webofscience.com/wos/woscc/full-record/WOS:000305357000016
A multi-objective car sequencing problem on two-sided assembly lines,https://www.webofscience.com/wos/woscc/full-record/WOS:000445223200013
Evolutionary Bayesian classifier-based optimization in continuous domains,https://www.webofscience.com/wos/woscc/full-record/WOS:000242556300067
Multimodality and the Linkage-Learning Difficulty of Additive ly Separable Functions,https://www.webofscience.com/wos/woscc/full-record/WOS:000364333000047
Truncation selection and Gaussian EDA:: Bounds for sustainable progress in high-dimensional spaces,https://www.webofscience.com/wos/woscc/full-record/WOS:000254509400058
Emojinating: Evolving Emoji Blends,https://www.webofscience.com/wos/woscc/full-record/WOS:000907585000008
Evolutionary continuous optimization by distribution estimation with variational Bayesian independent component analyzers mixture model,https://www.webofscience.com/wos/woscc/full-record/WOS:000224103300022
Optimal Hyper-Parameter Tuning of SVM Classifiers With Application to Medical Diagnosis,https://www.webofscience.com/wos/woscc/full-record/WOS:000427506400001
Evacuation planning via evolutionary computation,https://www.webofscience.com/wos/woscc/full-record/WOS:000245414200021
Genetic algorithms and Darwinian approaches in financial applications: A survey,https://www.webofscience.com/wos/woscc/full-record/WOS:000360772500035
Bayesian Optimization Algorithm with Random Immigration,https://www.webofscience.com/wos/woscc/full-record/WOS:000346422500073
A New Discrete Particle Swarm Optimization Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000382659200009
Compact Bacterial Foraging Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000314209500010
Do Multiple Trials Help Univariate Methods?,https://www.webofscience.com/wos/woscc/full-record/WOS:000312932600323
How Can Artificial Neural Networks Help Making the Intractable Search Spaces Tractable,https://www.webofscience.com/wos/woscc/full-record/WOS:000263406502119
Population sizing of dependency detection by fitness difference classification,https://www.webofscience.com/wos/woscc/full-record/WOS:000230881900015
Evolutionary Optimization of Compiler Flag Selection by Learning and Exploiting Flags Interactions,https://www.webofscience.com/wos/woscc/full-record/WOS:000383741800160
Bayesian evolutionary algorithms for continuous function optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000172263900072
Addressing Sampling Errors and Diversity Loss in UMDA,https://www.webofscience.com/wos/woscc/full-record/WOS:000268226900101
A new approach belonging to EDAs: Quantum-inspired genetic algorithm with only one chromosome,https://www.webofscience.com/wos/woscc/full-record/WOS:000232246700017
A novel ensemble approach for cancer data classification,https://www.webofscience.com/wos/woscc/full-record/WOS:000247831300143
Model Accuracy for Hierarchical Problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000284970100177
The Impact of Exact Probabilistic Learning Algorithms in EDAs Based on Bayesian Networks,https://www.webofscience.com/wos/woscc/full-record/WOS:000271865000006
Positive definite nonparametric regression using an evolutionary algorithm with application to covariance function estimation,https://www.webofscience.com/wos/woscc/full-record/WOS:001031455100056
Novel swarm optimization for mining classification rules on thyroid gland data,https://www.webofscience.com/wos/woscc/full-record/WOS:000303093100005
Incorporating a metropolis method in a distribution estimation using Markov random field algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100342
A novel discrete particle swarm optimization based on estimation of distribution,https://www.webofscience.com/wos/woscc/full-record/WOS:000250577100083
The parallel Bayesian Optimization Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000166633000011
Binary rule encoding schemes:: A study using the compact classifier system,https://www.webofscience.com/wos/woscc/full-record/WOS:000246042000004
Evolving a Population Code for Multimodal Concept Learning,https://www.webofscience.com/wos/woscc/full-record/WOS:000312932600097
Probabilistic Model Building GP with Belief Propagation,https://www.webofscience.com/wos/woscc/full-record/WOS:000312859302045
Migration of probability models instead of individuals:: An alternative when applying the island model to EDAs,https://www.webofscience.com/wos/woscc/full-record/WOS:000224103300025
Interaction-Detection Metric with Differential Mutual Complement for Dependency Structure Matrix Genetic Algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000287375801070
Component-based Visual Evolutionary Computation,https://www.webofscience.com/wos/woscc/full-record/WOS:000380618400054
A Pareto block-based estimation and distribution algorithm for multi-objective permutation flow shop scheduling problem,https://www.webofscience.com/wos/woscc/full-record/WOS:000345372500007
Combination of EDA and DE for Continuous Biobjective Optimization,https://www.webofscience.com/wos/woscc/full-record/WOS:000263406500217
Model-Based Algorithm Configuration with Default-Guided Probabilistic Sampling,https://www.webofscience.com/wos/woscc/full-record/WOS:001299686400007
A Boltzmann based estimation of distribution algorithm,https://www.webofscience.com/wos/woscc/full-record/WOS:000318747800009
A comparison of probabilistic-based optimization approaches for vehicle routing problems,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700335
UNIFICATION AND DIVERSITY OF COMPUTATION MODELS FOR GENERALIZED SWARM INTELLIGENCE,https://www.webofscience.com/wos/woscc/full-record/WOS:000305795900004
An Adaptive Niching EDA Based on Clustering Analysis,https://www.webofscience.com/wos/woscc/full-record/WOS:000287375803094
